Num_Semestre_Ano;Cod_Instituicao;Cod_Cat_Administrativa;Cod_Curso;Cod_Tipo_Curso;Cod_Municipio;Cod_Turno;Ano_Inicio_Curso;Qtd_Vagas;Qtd_Inscritos;Qtd_Calouros;Qtd_Transf_Interna;Qtd_Transf_Externa;Qtd_Portador_Diploma;Qtd_Reingresso;Qtd_Outros_Ingressos;Qtd_Matriculados;Qtd_Concluintes;Qtd_Trancados;Qtd_Desistentes;Qtd_Mudou_Curso;Qtd_Mudou_Instituicao
200702;1616;4;322;4;313670;2;2005;50;33;28;;;;;16;130;23;8;;;
200702;1616;4;594;4;313670;2;2005;60;22;15;;;;;14;153;7;3;;;
200801;1616;4;2;1;313670;2;2006;63;79;52;;2;;2;;154;;8;15;;
200801;1616;4;106;4;313670;2;2005;50;45;38;2;2;5;;;118;9;4;6;2;
200801;1616;4;144;1;313670;1;1970;129;215;147;;45;2;;;758;;18;32;;
200801;1616;4;144;1;313670;2;1970;111;185;92;;31;7;;;775;;15;18;;
200801;1616;4;149;1;313670;2;2000;71;41;35;1;1;;;;189;;6;9;1;
200801;1616;4;322;4;313670;2;2005;50;77;50;;;1;1;;145;15;10;5;;
200801;1616;4;594;4;313670;2;2005;60;47;38;;;;;;174;13;3;7;;
200802;1616;4;2;1;313670;1;2006;10;12;;;;;;;;;;;;
200802;1616;4;2;1;313670;2;2006;47;40;37;9;1;1;;;186;;5;2;9;
200802;1616;4;106;4;313670;2;2005;50;24;14;;1;4;1;;128;16;1;;;
200802;1616;4;144;1;313670;1;1970;;;;;33;;;;782;142;8;3;;
200802;1616;4;144;1;313670;2;1970;60;106;45;;30;2;;;826;124;21;8;;
200802;1616;4;149;1;313670;1;2000;50;15;;;;;;;;;;;;
200802;1616;4;149;1;313670;2;2000;72;14;15;1;;;;;202;20;1;1;1;
200802;1616;4;322;4;313670;2;2005;50;51;32;2;1;3;1;2;163;24;5;2;2;
200802;1616;4;594;4;313670;2;2005;60;31;18;2;1;2;;1;175;7;3;5;2;
200401;1627;4;144;1;313670;2;2004;160;147;66;;;20;;;86;;;;;
200402;1627;4;144;1;313670;2;2004;160;80;37;;32;4;;;133;;2;24;;
200501;1627;4;144;1;313670;2;2004;100;191;86;;6;6;;;226;;5;23;;8
200502;1627;4;144;1;313670;2;2004;60;93;43;;22;5;;;283;;13;11;;3
200601;1627;4;144;1;313670;2;2004;80;289;79;;;;;;360;;12;10;;9
200602;1627;4;144;1;313670;2;2004;80;199;36;;7;4;;;291;;6;6;;13
200701;1627;4;144;1;313670;2;2004;80;76;43;;7;2;5;;256;;11;64;;19
200702;1627;4;144;1;313670;2;2004;80;35;24;;9;2;;;245;;9;33;;4
200801;1627;4;144;1;313670;2;2004;100;276;42;;11;;;;279;;9;;;11
200802;1627;4;144;1;313670;2;2004;;;;;;;;;255;20;4;;;20
200601;1770;4;2;1;313670;2;2003;50;100;50;;;;;;50;;;;;
200602;1770;4;2;1;313670;2;2003;50;100;50;;;;;;150;;;;;
200701;1770;4;2;1;313670;2;2007;100;50;19;;1;;;;18;;1;1;;
200702;1770;4;2;1;313670;2;2007;100;46;6;;;1;;;25;;;1;;
200801;1770;4;2;1;313670;2;2007;150;217;;;;;3;;25;;3;;;
200802;1770;4;2;1;313670;2;2007;150;179;;;1;;1;;24;;2;1;;
200301;1799;4;2;1;313670;2;2003;300;321;198;;;;;;198;;;;;
200301;1799;4;96;1;313670;2;2003;100;113;46;;;;;;46;;;;;
200301;1799;4;113;1;313670;2;2003;100;103;88;;;;;;88;;;;;
200301;1799;4;591;1;313670;2;2003;100;70;40;;;;;;40;;;;;
200302;1799;4;2;1;313670;2;2003;;;;;;;;;198;;;;;
200302;1799;4;96;1;313670;2;2003;;;;;;;;;46;;;;;
200302;1799;4;113;1;313670;2;2003;;;;;;;;;88;;;;;
200302;1799;4;591;1;313670;2;2003;;;;;;;;;40;;;;;
200401;1799;4;2;1;313670;2;2003;100;145;62;4;2;;7;;135;;19;8;1;13
200401;1799;4;96;1;313670;2;2003;100;19;8;;;;;;21;;8;;;
200401;1799;4;113;1;313670;2;2003;100;76;23;3;1;;1;;64;;4;;;5
200401;1799;4;591;1;313670;2;2003;100;19;4;;;;;;12;;;4;;1
200402;1799;4;2;1;313670;2;2003;100;381;169;2;2;;4;;253;;58;8;;5
200402;1799;4;96;1;313670;2;2003;92;88;58;1;;;3;;70;;12;3;;
200402;1799;4;113;1;313670;2;2003;77;151;34;;;;1;;106;;5;;1;
200402;1799;4;591;1;313670;2;2003;92;92;33;1;;;;;38;;3;3;;
200501;1799;4;2;1;313670;2;2003;300;367;78;;1;;9;;243;;22;5;;10
200501;1799;4;96;1;313670;2;2003;100;91;25;;;;;;128;;6;;;3
200501;1799;4;113;1;313670;2;2003;100;123;31;;;;;;103;;2;1;;3
200501;1799;4;591;1;313670;2;2003;100;78;;;;;;;57;;3;;;
200502;1799;4;2;1;313670;2;2003;253;202;48;;;;7;;240;;4;2;;14
200502;1799;4;96;1;313670;2;2003;80;54;13;;;;;;139;;2;;;
200502;1799;4;113;1;313670;2;2003;100;96;16;;;1;;;104;;;6;;2
200502;1799;4;591;1;313670;2;2003;100;35;;;;;;;56;;;;;1
200601;1799;4;2;1;313670;2;2003;500;260;64;6;8;5;;49;365;;5;2;;1
200601;1799;4;96;1;313670;2;2003;100;39;31;4;5;;;;174;;2;;2;
200601;1799;4;113;1;313670;2;2003;80;24;20;;4;;;;124;;2;2;;
200601;1799;4;144;1;313670;2;2006;30;62;27;;1;;;;28;;;;;
200601;1799;4;591;1;313670;2;2003;100;10;19;;;;;;75;;;;;
200602;1799;4;2;1;313670;2;2003;500;230;28;7;7;;;20;384;41;2;2;;
200602;1799;4;96;1;313670;2;2003;100;;16;4;2;;;;185;11;1;;;1
200602;1799;4;113;1;313670;2;2003;80;;6;1;3;;;;83;28;2;1;;
200602;1799;4;144;1;313670;2;2006;30;47;24;;3;2;;;57;;;;;
200602;1799;4;591;1;313670;2;2003;;;;;;;;;69;6;;;;
200701;1799;4;2;1;313670;2;2003;300;401;101;;4;1;;;426;7;23;5;1;4
200701;1799;4;96;1;313670;2;2003;55;99;48;;4;2;;;222;;2;2;3;2
200701;1799;4;113;1;313670;2;2003;50;147;31;;5;2;;;87;;4;3;;4
200701;1799;4;144;1;313670;2;2006;70;176;40;;1;;;;96;;1;1;;2
200701;1799;4;591;1;313670;2;2006;50;;;;;;;;63;;;;;
200702;1799;4;2;1;313670;2;2003;300;111;42;;2;;;;449;5;15;5;1;3
200702;1799;4;96;1;313670;2;2003;55;19;16;;3;2;;;238;1;1;1;2;1
200702;1799;4;113;1;313670;2;2003;50;34;14;;3;2;;;102;9;1;1;;3
200702;1799;4;144;1;313670;2;2006;70;68;15;;1;;;;109;;2;;;1
200702;1799;4;591;1;313670;2;2006;50;;;;;;;;63;;;;;
200801;1799;4;2;1;313670;2;2003;300;224;93;;53;;;;444;40;22;128;;
200801;1799;4;96;1;313670;2;2003;50;212;42;;12;;;;186;27;10;97;;
200801;1799;4;113;1;313670;2;2003;50;110;16;;4;;6;;110;9;5;4;;1
200801;1799;4;144;1;313670;2;2006;50;417;30;;7;;;;72;;5;69;;
200802;1799;4;2;1;313670;2;2003;300;191;65;;37;;;;444;32;18;51;;
200802;1799;4;96;1;313670;2;2003;50;140;27;;2;4;11;;181;9;5;19;;
200802;1799;4;113;1;313670;2;2003;50;177;16;;3;;;;108;16;4;10;;
200802;1799;4;144;1;313670;2;2006;50;360;12;;;;;;71;;6;7;;
200401;1819;4;423;2;313670;2;2003;55;59;55;;;;;;96;;1;1;;
200402;1819;4;423;2;313670;2;2003;45;72;45;;;;;;133;;2;3;;
200501;1819;4;423;2;313670;2;2003;45;62;45;;4;;;;173;;5;3;;1
200502;1819;4;423;2;313670;2;2003;45;65;45;;;;;;198;;12;9;;
200601;1819;4;423;2;313670;2;2003;45;79;45;;2;;;;247;;3;7;;1
200602;1819;4;423;2;313670;2;2003;50;91;50;;4;;;;311;42;3;6;;
200701;1819;4;423;2;313670;2;2003;50;108;50;;;;;;292;47;13;12;;3
200702;1819;4;423;2;313670;2;2003;;;;;;;;;39;39;;;206;
200702;1819;4;435;2;313670;2;2007;50;75;50;235;;;;;273;;11;1;;
200801;1819;4;435;2;313670;2;2007;50;81;50;;9;;;9;291;41;4;5;;2
200802;1819;4;435;2;313670;2;2007;50;66;50;;12;;;11;306;43;6;11;;
200101;2043;2;2;1;313670;1;1988;60;645;60;;;;;1;231;18;9;1;;2
200101;2043;2;2;1;313670;2;1999;60;675;60;3;2;;;;123;;3;;;
200101;2043;2;47;5;313670;1;1992;50;298;50;;;;;;281;18;10;;;2
200101;2043;2;49;8;313670;1;1970;30;216;30;;;;;;211;20;16;;1;1
200101;2043;2;95;8;313670;1;1969;50;635;50;;;;;;233;23;12;;;3
200101;2043;2;100;8;313670;1;1948;;;;;;;;;;;1;;;
200101;2043;2;100;8;313670;2;1948;40;325;40;;;;;;185;5;15;;1;
200101;2043;2;113;1;313670;1;1958;50;421;50;;;;;;204;29;8;;;
200101;2043;2;113;1;313670;2;2000;50;1297;50;;;;;;72;;2;;;
200101;2043;2;144;1;313670;1;1914;100;819;100;;1;;;;471;44;6;2;;1
200101;2043;2;144;1;313670;2;1999;80;1981;80;1;;;;;164;;6;;;
200101;2043;2;149;1;313670;1;1941;60;275;60;;;;;;223;11;20;3;;2
200101;2043;2;164;6;313670;1;1979;60;911;60;;;;;;270;47;8;1;1;1
200101;2043;2;176;5;313670;1;1914;100;425;100;;;;;1;542;32;21;4;3;4
200101;2043;2;189;5;313670;2;2000;40;449;40;;;;;;41;;;;;
200101;2043;2;200;5;313670;1;1914;60;373;60;;2;;;2;310;7;21;2;1;4
200101;2043;2;200;5;313670;2;2001;30;264;30;;;;;;30;;;;;
200101;2043;2;234;5;313670;1;1913;80;1057;80;;;;;7;434;66;16;1;;
200101;2043;2;237;8;313670;1;1969;50;407;51;;;;;1;163;6;10;;;
200101;2043;2;238;8;313670;1;1970;50;173;50;;;;;;189;6;17;;;
200101;2043;2;240;5;313670;1;1993;40;853;40;;1;;;;227;19;3;;;
200101;2043;2;266;2;313670;1;1973;80;994;80;;2;;;;338;27;10;2;;2
200101;2043;2;316;8;313670;1;1948;30;294;30;;;;;;154;11;2;;;
200101;2043;2;316;8;313670;2;1948;30;258;30;;3;;;4;166;12;9;;;
200101;2043;2;352;8;313670;1;1948;30;253;30;;;;;1;127;1;8;1;;
200101;2043;2;352;8;313670;2;1948;30;358;30;;;;;1;139;4;9;1;;
200101;2043;2;365;1;313670;1;1997;30;390;30;;;;;;124;5;7;;;2
200101;2043;2;376;8;313670;1;1948;45;258;45;;;;;3;256;19;1;;;
200101;2043;2;376;8;313670;2;1948;45;517;45;;;;;3;253;12;28;;;1
200101;2043;2;397;8;313670;1;1968;20;156;20;;1;;;1;95;14;6;;;1
200101;2043;2;404;5;313670;1;1953;160;3983;160;;;;;;966;79;5;1;;
200101;2043;2;429;7;313670;1;1913;80;979;80;2;;;;;409;39;2;;;
200101;2043;2;435;2;313670;1;1965;40;313;40;;;;;2;191;13;11;;;
200101;2043;2;435;2;313670;2;1965;40;563;40;;;;;5;185;34;7;;;
200101;2043;2;465;7;313670;2;1992;40;840;40;;;;;;218;8;6;;;1
200101;2043;2;471;8;313670;1;1970;50;292;50;;;;;;213;11;15;1;;1
200101;2043;2;514;5;313670;1;1948;60;617;60;;1;;;1;217;21;9;;;1
200101;2043;2;591;1;313670;2;2000;90;700;90;1;;;;;136;;;;;
200102;2043;2;2;1;313670;1;1988;;;;;;;;;241;22;10;1;;
200102;2043;2;2;1;313670;2;1999;;;;;2;;;;148;;5;;;
200102;2043;2;47;5;313670;1;1992;;;;;;;;;275;36;14;;1;
200102;2043;2;49;8;313670;1;1970;;;;;;;;;181;21;24;3;;
200102;2043;2;95;8;313670;1;1969;;;;;;;;1;233;33;16;;2;1
200102;2043;2;100;8;313670;1;1948;;;;;;;;;;;1;;;
200102;2043;2;100;8;313670;2;1948;;;;;;;;;167;25;12;;1;
200102;2043;2;113;1;313670;1;1958;;;;;;;;1;199;20;9;;;
200102;2043;2;113;1;313670;2;2000;;;;1;;;;;96;;4;;;
200102;2043;2;144;1;313670;1;1914;;;;;;;;;463;41;12;1;1;1
200102;2043;2;144;1;313670;2;1999;;;;2;2;;;;201;;6;;;
200102;2043;2;149;1;313670;1;1941;;;;;;;;;242;24;20;;;
200102;2043;2;164;6;313670;1;1979;;;;;;;;;263;50;8;;;
200102;2043;2;176;5;313670;1;1914;;;;;;;;1;528;59;27;1;2;
200102;2043;2;189;5;313670;2;2000;;;;2;1;;;;60;;1;;;
200102;2043;2;200;5;313670;1;1914;;;;;;;;;320;24;14;;1;
200102;2043;2;200;5;313670;2;2001;;;;;;;;;28;;1;;;
200102;2043;2;234;5;313670;1;1913;;;;;;;;;428;80;19;1;;1
200102;2043;2;237;8;313670;1;1969;;;;2;4;11;;3;192;27;12;;1;
200102;2043;2;238;8;313670;1;1970;;;;1;;;;;195;4;16;1;;1
200102;2043;2;240;5;313670;1;1993;;;;;1;;;;226;23;5;;;
200102;2043;2;266;2;313670;1;1973;;;;;1;;;;339;36;12;;1;
200102;2043;2;316;8;313670;1;1948;;;;;;;;3;152;13;6;1;;
200102;2043;2;316;8;313670;2;1948;;;;3;;;;;180;19;19;;;1
200102;2043;2;352;8;313670;1;1948;;;;;;;;;120;20;7;1;;1
200102;2043;2;352;8;313670;2;1948;;;;7;5;;;;163;15;10;1;1;
200102;2043;2;365;1;313670;1;1997;;;;;;;;;119;12;6;;;
200102;2043;2;376;8;313670;1;1948;;;;;;;;;231;27;20;;1;1
200102;2043;2;376;8;313670;2;1948;;;;;1;;;1;256;18;35;1;2;
200102;2043;2;397;8;313670;1;1968;;;;;;;;;80;7;8;1;;1
200102;2043;2;404;5;313670;1;1953;;;;3;;;;;966;69;4;1;;
200102;2043;2;429;7;313670;1;1913;;;;;;;;;405;42;2;3;1;
200102;2043;2;435;2;313670;1;1965;;;;;;;;;180;17;11;;1;
200102;2043;2;435;2;313670;2;1965;;;;;1;;;;198;2;11;;;
200102;2043;2;465;7;313670;2;1992;;;;;;;;;206;31;7;;;
200102;2043;2;471;8;313670;1;1970;;;;;;;;;212;18;18;;4;
200102;2043;2;514;5;313670;1;1948;;;;;;;;;224;21;9;;1;
200102;2043;2;591;1;313670;2;2000;;;;;;;;;178;;3;;;
200201;2043;2;2;1;313670;1;1988;40;384;40;;;;;;256;19;8;3;;1
200201;2043;2;2;1;313670;2;1999;40;474;40;3;2;;;;190;;5;;;1
200201;2043;2;47;5;313670;1;1992;50;253;50;;;;;;253;11;16;4;1;3
200201;2043;2;49;8;313670;1;1970;30;131;30;;2;;;;198;38;18;1;;
200201;2043;2;95;8;313670;1;1969;50;492;50;;;;;2;225;19;15;4;2;3
200201;2043;2;100;8;313670;2;1948;40;139;40;;;;;;190;13;;4;1;1
200201;2043;2;113;1;313670;1;1958;50;603;50;;;;;1;202;23;5;1;3;
200201;2043;2;113;1;313670;2;2000;50;316;50;;;;;;121;;3;;;
200201;2043;2;144;1;313670;1;1914;100;1401;100;3;1;;;1;470;40;14;;1;2
200201;2043;2;144;1;313670;2;1999;80;755;80;;1;1;;;244;;5;2;;
200201;2043;2;149;1;313670;1;1941;40;200;40;;;;;1;256;5;12;;;1
200201;2043;2;149;1;313670;2;1941;40;208;40;;;;;;40;;;;;
200201;2043;2;164;6;313670;1;1979;80;688;80;1;2;;;;275;26;6;;;
200201;2043;2;176;5;313670;1;1914;100;358;100;;;;;1;487;15;33;3;;2
200201;2043;2;189;5;313670;2;2000;40;323;40;;1;;;;76;;3;2;;
200201;2043;2;200;5;313670;1;1914;60;350;60;;;;;;309;20;15;1;;1
200201;2043;2;200;5;313670;2;2001;30;251;30;1;2;;;;59;;3;;;
200201;2043;2;234;5;313670;1;1913;80;857;80;;;;;5;423;71;20;2;;
200201;2043;2;237;8;313670;1;1969;50;117;41;;;;;;187;5;18;;2;
200201;2043;2;238;8;313670;1;1970;50;125;50;;;;;;198;5;11;1;2;1
200201;2043;2;240;5;313670;1;1993;40;628;40;;1;;;;227;23;2;;;
200201;2043;2;266;2;313670;1;1973;80;696;80;;;;;;323;29;20;4;1;
200201;2043;2;316;8;313670;1;1948;30;78;30;;;;;;157;7;6;;;
200201;2043;2;316;8;313670;2;1948;30;168;30;;;;;5;168;13;20;;1;
200201;2043;2;352;8;313670;1;1948;30;130;30;;;;;4;134;4;3;1;;1
200201;2043;2;352;8;313670;2;1948;30;191;30;;2;;;5;153;1;13;1;;
200201;2043;2;365;1;313670;1;1997;30;441;30;;;;;;132;5;7;;;
200201;2043;2;376;8;313670;1;1948;45;177;45;;1;;;;240;11;23;;1;
200201;2043;2;376;8;313670;2;1948;45;206;45;;2;;;;230;19;45;;;
200201;2043;2;397;8;313670;1;1968;20;85;20;;;;;;88;8;7;;;1
200201;2043;2;404;5;313670;1;1953;160;4130;160;;;;;;978;83;2;;;
200201;2043;2;423;2;313670;1;2002;1837;1837;1837;;;;;;1837;;;;;
200201;2043;2;429;7;313670;1;1913;80;739;80;1;1;;;;407;42;4;1;;
200201;2043;2;435;2;313670;1;1965;40;174;40;5;1;;;;205;7;16;;;1
200201;2043;2;435;2;313670;2;1965;40;242;40;;;;;1;170;29;12;;;
200201;2043;2;465;7;313670;2;1992;40;657;40;;;;;;212;6;8;;;
200201;2043;2;471;8;313670;1;1970;50;247;50;;1;;;;217;7;17;2;2;
200201;2043;2;514;5;313670;1;1948;60;358;60;1;;;;1;232;26;8;4;;
200201;2043;2;591;1;313670;2;2000;90;587;90;;;;;;221;;2;5;1;1
200202;2043;2;2;1;313670;1;1988;;;;;;;;;230;12;9;;;
200202;2043;2;2;1;313670;2;1999;;;;;;;;;182;;9;;;
200202;2043;2;47;5;313670;1;1992;;;;;1;;;;265;24;10;;;
200202;2043;2;49;8;313670;1;1970;;;;;;;;;168;19;22;;;
200202;2043;2;95;8;313670;1;1969;;;;;;;;;238;30;11;;;
200202;2043;2;100;8;313670;2;1948;;;;;;;;;174;29;11;;;
200202;2043;2;113;1;313670;1;1958;;;;;;;;;207;21;4;;;
200202;2043;2;113;1;313670;2;2000;;;;;;;;;146;;2;;;
200202;2043;2;144;1;313670;1;1914;;;;;;;;1;471;39;21;;;
200202;2043;2;144;1;313670;2;1999;;;;;;;;;280;;5;;;
200202;2043;2;149;1;313670;1;1941;;;;;;;;;243;18;9;;;
200202;2043;2;149;1;313670;2;1941;;;;;;;;;40;;;;;
200202;2043;2;164;6;313670;1;1979;;;;;2;;;;290;36;5;;;
200202;2043;2;176;5;313670;1;1914;;;;;;;;;499;33;37;;1;
200202;2043;2;189;5;313670;2;2000;;;;;;;;1;96;;3;;;
200202;2043;2;200;5;313670;1;1914;;;;;;;;;311;26;16;;;
200202;2043;2;200;5;313670;2;2001;;;;;;;;;58;;3;;;
200202;2043;2;234;5;313670;1;1913;;;;;;;;6;425;86;22;;;
200202;2043;2;237;8;313670;1;1969;;;;1;3;9;;1;203;19;20;;;
200202;2043;2;238;8;313670;1;1970;;;;;;;;;201;7;15;;;
200202;2043;2;240;5;313670;1;1993;;;;;1;;;;225;28;2;;;
200202;2043;2;266;2;313670;1;1973;;;;;;;;;331;39;17;;;
200202;2043;2;316;8;313670;1;1948;;;;;;;;1;141;16;9;;;
200202;2043;2;316;8;313670;2;1948;;;;;;;;2;179;19;20;;;
200202;2043;2;352;8;313670;1;1948;;;;;;;;;123;20;5;;;
200202;2043;2;352;8;313670;2;1948;;;;;;;;;167;18;16;;;
200202;2043;2;365;1;313670;1;1997;;;;;;;;;124;22;7;;;
200202;2043;2;376;8;313670;1;1948;;;;;;;;;229;27;27;;;
200202;2043;2;376;8;313670;2;1948;;;;;;;;1;262;7;41;;;
200202;2043;2;397;8;313670;1;1968;;;;;;;;;85;13;6;;;
200202;2043;2;404;5;313670;1;1953;;;;;;;;;972;81;1;;;
200202;2043;2;423;2;313670;1;2002;;;;;;;;;1837;;;;;
200202;2043;2;429;7;313670;1;1913;;;;;;;;;404;37;4;;;
200202;2043;2;435;2;313670;1;1965;;;;;;;;3;188;31;17;;;
200202;2043;2;435;2;313670;2;1965;;;;;;;;4;194;15;17;;;
200202;2043;2;465;7;313670;2;1992;;;;;;;;;201;27;7;;;
200202;2043;2;471;8;313670;1;1970;;;;;;;;;222;18;18;;;
200202;2043;2;514;5;313670;1;1948;;;;;;;;;231;24;9;;;
200202;2043;2;591;1;313670;2;2000;;;;1;;;;;263;;4;;;
200301;2043;2;2;1;313670;1;1988;40;396;40;;;;;3;260;14;6;;1;1
200301;2043;2;2;1;313670;2;1999;40;661;40;;1;;;;224;;10;1;;2
200301;2043;2;47;5;313670;1;1992;50;359;50;;;;;;268;17;5;;;
200301;2043;2;49;8;313670;1;1970;30;281;30;;;;;;178;7;24;;;
200301;2043;2;83;1;313670;2;2003;30;389;30;;;;;;;;;;;
200301;2043;2;95;8;313670;1;1969;50;685;50;;;;;;235;25;14;;;2
200301;2043;2;100;8;313670;2;1948;40;256;40;;;;;;192;12;13;;;4
200301;2043;2;113;1;313670;1;1958;50;658;50;;2;;;1;208;21;1;;;
200301;2043;2;113;1;313670;2;2000;50;712;50;1;1;;;;173;;2;;;
200301;2043;2;144;1;313670;1;1914;100;1228;100;;3;;;;489;39;10;;1;1
200301;2043;2;144;1;313670;2;1999;80;1381;80;;7;;;;323;;7;;;
200301;2043;2;149;1;313670;1;1941;40;224;40;;3;;;;266;15;6;;1;1
200301;2043;2;149;1;313670;2;1941;40;352;40;;;;;;78;;2;;;
200301;2043;2;164;6;313670;1;1979;80;1251;80;;1;;;;298;53;2;;;3
200301;2043;2;176;5;313670;1;1914;100;461;100;;;;;;514;25;28;;;1
200301;2043;2;189;5;313670;2;2000;40;598;40;;;;;;114;;5;;;
200301;2043;2;200;5;313670;1;1914;60;426;60;;;;;;307;13;16;;;2
200301;2043;2;200;5;313670;2;2001;30;298;30;;1;;;;86;;4;;;
200301;2043;2;234;5;313670;1;1913;80;1152;80;;;10;;;434;63;31;2;;
200301;2043;2;237;8;313670;1;1969;50;160;50;;;;;;212;13;24;;;1
200301;2043;2;238;8;313670;1;1970;50;237;50;;;;;;213;19;14;;;
200301;2043;2;240;5;313670;1;1993;40;907;40;;;;;;216;23;2;2;;
200301;2043;2;266;2;313670;1;1973;80;1126;80;;1;;;;333;35;11;;1;1
200301;2043;2;316;8;313670;1;1948;30;203;30;;;;;;162;16;10;1;;
200301;2043;2;316;8;313670;2;1948;30;296;30;;2;;;;165;16;18;;;2
200301;2043;2;352;8;313670;1;1948;30;186;30;;;;;;143;6;8;;;
200301;2043;2;352;8;313670;2;1948;30;322;30;;1;;;;160;4;15;;;
200301;2043;2;365;1;313670;1;1997;30;658;30;;1;;;;128;1;8;;;1
200301;2043;2;376;8;313670;1;1948;45;293;45;;;;;1;252;11;23;;;1
200301;2043;2;376;8;313670;2;1948;45;370;45;;;;;;243;8;35;;1;2
200301;2043;2;397;8;313670;1;1968;20;164;20;;;;;;88;9;9;;;
200301;2043;2;404;5;313670;1;1953;160;5185;160;;3;;;;974;83;;;;
200301;2043;2;423;2;313670;1;2002;;;;;;;;;1802;;;35;;
200301;2043;2;429;7;313670;1;1913;80;941;80;;1;;;;403;38;6;;;
200301;2043;2;435;2;313670;1;1965;40;287;40;;;;;;213;8;12;1;;1
200301;2043;2;435;2;313670;2;1965;40;444;40;;;;;;182;37;18;;;
200301;2043;2;465;7;313670;2;1992;40;901;40;2;2;;;;223;30;4;1;;
200301;2043;2;471;8;313670;1;1970;50;334;50;;;;;;219;14;21;;;3
200301;2043;2;514;5;313670;1;1948;60;601;60;;;;;;232;24;8;;;
200301;2043;2;591;1;313670;1;2000;45;293;45;;;;;;;;;;;
200301;2043;2;591;1;313670;2;2000;45;548;45;1;;;;;303;;8;;;
200302;2043;2;2;1;313670;1;1988;;;;;;;;;242;21;6;;;
200302;2043;2;2;1;313670;2;1999;;;;1;;;;;219;6;9;;;
200302;2043;2;47;5;313670;1;1992;;;;;;;;;263;29;8;;;
200302;2043;2;49;8;313670;1;1970;;;;;;;;;163;23;13;;;
200302;2043;2;83;1;313670;2;2003;;;;;;;;;30;;;;;
200302;2043;2;95;8;313670;1;1969;;;;;;;;;248;26;16;;;
200302;2043;2;100;8;313670;2;1948;;;;;;;;;168;17;11;;;
200302;2043;2;113;1;313670;1;1958;;;;;;;;;202;24;5;;;1
200302;2043;2;113;1;313670;2;2000;;;;;;;;;197;;2;;;
200302;2043;2;144;1;313670;1;1914;;;;;1;;;;501;40;8;;1;
200302;2043;2;144;1;313670;2;1999;;;;;2;;;;356;;7;;;1
200302;2043;2;149;1;313670;1;1941;;;;;;;;;245;21;7;;;
200302;2043;2;149;1;313670;2;1941;;;;;;;;;77;;;;;
200302;2043;2;164;6;313670;1;1979;;;;;;;;;311;40;1;;;
200302;2043;2;176;5;313670;1;1914;;;;;1;;;;518;31;26;;;5
200302;2043;2;189;5;313670;2;2000;;;;;;;;;134;;4;;;
200302;2043;2;200;5;313670;1;1914;;;;;;;;;312;19;16;;;
200302;2043;2;200;5;313670;2;2001;;;;;;;;;87;;4;;;
200302;2043;2;234;5;313670;1;1913;;;;;;12;;;447;103;31;;;
200302;2043;2;237;8;313670;1;1969;;;;;;;;;213;27;25;;;
200302;2043;2;238;8;313670;1;1970;;;;;1;;;;228;20;16;2;;
200302;2043;2;240;5;313670;1;1993;;;;;;;;;209;18;2;1;;1
200302;2043;2;266;2;313670;1;1973;;;;;;;;;337;36;10;;;2
200302;2043;2;316;8;313670;1;1948;;;;;;;;;152;12;7;;;
200302;2043;2;316;8;313670;2;1948;;;;;;;;;189;13;4;;1;1
200302;2043;2;352;8;313670;1;1948;;;;;;;;;131;20;10;;;
200302;2043;2;352;8;313670;2;1948;;;;;;;;;180;19;11;;;
200302;2043;2;365;1;313670;1;1997;;;;;1;;;;124;22;9;;;1
200302;2043;2;376;8;313670;1;1948;;;;;;;;;233;24;20;;;
200302;2043;2;376;8;313670;2;1948;;;;;2;;;;265;17;24;2;;
200302;2043;2;397;8;313670;1;1968;;;;;;;;;82;3;7;;;
200302;2043;2;404;5;313670;1;1953;;;;;;;;;964;82;;;;
200302;2043;2;423;2;313670;1;2002;;;;;;;;;1802;;;;;
200302;2043;2;429;7;313670;1;1913;;;;;;;;;405;42;6;;;
200302;2043;2;435;2;313670;1;1965;;;;;;;;;188;33;8;;;1
200302;2043;2;435;2;313670;2;1965;;;;;;;;;191;44;15;;;
200302;2043;2;465;7;313670;2;1992;;;;;1;;;;206;42;4;;;
200302;2043;2;471;8;313670;1;1970;;;;;;;;;232;23;15;;;1
200302;2043;2;514;5;313670;1;1948;;;;;;;;;243;27;5;;;1
200302;2043;2;591;1;313670;1;2000;;;;;;;;;45;;;;;
200302;2043;2;591;1;313670;2;2000;;;;2;1;;;;300;22;11;;;1
200401;2043;2;2;1;313670;1;1988;40;286;40;;1;;;2;259;11;7;;;
200401;2043;2;2;1;313670;2;1999;40;385;40;;;;;4;249;8;16;;;
200401;2043;2;47;5;313670;1;1992;50;324;50;;;;;;264;25;11;1;;
200401;2043;2;49;8;313670;1;1970;30;167;30;;;;;;171;8;14;;;1
200401;2043;2;83;1;313670;2;2003;30;322;30;;;;;;28;;1;;;
200401;2043;2;95;8;313670;1;1969;50;519;50;;;;;2;244;39;12;;;1
200401;2043;2;100;8;313670;2;1948;40;209;40;;;;;;193;9;13;2;;
200401;2043;2;113;1;313670;1;1958;50;602;50;;;;;;200;18;5;;;1
200401;2043;2;113;1;313670;2;2000;50;435;50;;;;;1;217;1;9;;;
200401;2043;2;144;1;313670;1;1914;100;913;100;;2;;;;510;50;7;;;
