id,dia,bairro,quartos,banheiros,suites,garagens,area,valor
169,2018-02-18,Morada do Sol,3,2,0,2,107.34,380000
170,2018-02-18,Cidade Nova,4,1,2,3,184.21,390000
171,2018-02-18,Panorama II,2,2,0,3,150,393000
172,2018-02-18,Cândida Câmara,3,3,0,2,105.62,400000
173,2018-02-18,Vila Brasília,4,1,0,2,160,400000
174,2018-02-18,Morada do Sol,3,2,0,2,0,400000
175,2018-02-18,Ibituruna,4,3,0,2,0,400000
176,2018-02-18,Vila Brasília,4,1,0,2,160,400000
177,2018-02-18,Centro,3,2,0,2,110,400000
178,2018-02-18,Ibituruna,3,3,0,2,0,400000
179,2018-02-18,Centro,3,1,0,2,92.95,400000
180,2018-02-18,Augusta Mota,3,2,0,2,0,400000
181,2018-02-18,Morada do Sol,3,2,0,2,0,400000
182,2018-02-18,Ibituruna,3,2,0,2,0,410000
183,2018-02-18,Jardim Panorama,3,3,0,0,112,420000
184,2018-02-18,Centro,3,1,2,2,124.91,420000
185,2018-02-18,Ibituruna,3,2,0,3,0,420000
186,2018-02-18,São José,3,3,0,0,0,420000
187,2018-02-18,Ibituruna,3,3,0,2,0,430000
188,2018-02-18,Centro,3,3,0,1,0,430000
189,2018-02-18,Ibituruna,3,1,0,2,120,440000
190,2018-02-18,Centro,3,2,0,2,91.56,450000
191,2018-02-18,Morada do Sol,2,3,0,1,0,450000
192,2018-02-18,Ibituruna,3,3,0,2,0,450000
193,2018-02-18,Ibituruna,3,2,2,1,148,450000
194,2018-02-18,Ibituruna,2,2,0,3,0,450000
195,2018-02-18,Ibituruna,3,3,0,2,0,450000
196,2018-02-18,Centro,3,3,0,1,120.48,450000
197,2018-02-18,Jardim Panorama,3,2,0,2,113.16,460000
198,2018-02-18,Ibituruna,3,1,0,2,120,470000
199,2018-02-18,Ibituruna,2,2,0,2,0,475000
200,2018-02-18,Ibituruna,3,3,0,3,0,475000
201,2018-02-18,Ibituruna,2,2,0,2,0,490000
202,2018-02-18,Centro,3,1,0,2,113,500000
203,2018-02-18,Todos os Santos,3,0,0,2,154.61,500000
204,2018-02-18,Centro,3,3,0,3,0,500000
205,2018-02-18,Centro,3,3,0,4,0,500000
206,2018-02-18,Todos os Santos,3,2,0,2,162.67,500000
207,2018-02-18,Augusta Mota,3,4,3,2,153.25,528000
208,2018-02-18,Morada do Sol,3,2,0,2,0,529000
209,2018-02-18,Augusta Mota,3,4,3,2,153.04,548000
210,2018-02-18,Cidade Santa Maria,3,2,0,2,0,550000
211,2018-02-18,Ibituruna,3,2,0,2,142,550000
212,2018-02-18,Cidade Nova,3,3,0,2,0,550000
213,2018-02-18,Morada do Sol,3,1,0,0,0,550000
214,2018-02-18,Augusta Mota,3,4,3,2,153.04,550000
215,2018-02-18,Augusta Mota,3,3,0,2,62.36,570000
216,2018-02-18,Melo,3,3,0,2,131,570000
217,2018-02-18,Ibituruna,2,2,0,2,0,580000
218,2018-02-18,Ibituruna,3,2,0,2,0,590000
219,2018-02-18,Cidade Santa Maria,4,5,0,2,0,600000
220,2018-02-18,Jardim São Luiz,2,3,0,2,120,600000
221,2018-02-18,Ibituruna,3,3,0,3,265,620000
222,2018-02-18,Melo,3,3,0,2,0,0
223,2018-02-18,Vila Brasília,5,4,3,2,0,630000
224,2018-02-18,Jardim São Luiz,3,2,0,2,120,648000
225,2018-02-18,Melo,3,2,0,2,132,650000
226,2018-02-18,Ibituruna,4,2,2,2,180,650000
227,2018-02-18,Centro,5,3,0,2,129.39,650000
228,2018-02-18,Augusta Mota,3,4,3,2,239.7,650000
229,2018-02-18,Centro,4,4,0,2,0,650000
230,2018-02-18,Ibituruna,4,2,2,2,180,650000
231,2018-02-18,Jardim Panorama,4,1,0,3,0,680000
232,2018-02-18,Morada do Sol,3,2,0,2,127.8,750000
233,2018-02-18,Todos os Santos,4,3,2,2,0,770000
234,2018-02-18,Ibituruna,3,2,0,2,0,850000
235,2018-02-18,Centro,4,3,0,2,0,850000
236,2018-02-18,Cândida Câmara,3,1,0,2,168.54,900000
237,2018-02-18,Cândida Câmara,4,3,0,2,168.54,950000
238,2018-02-18,Ibituruna,4,4,2,2,0,950000
239,2018-02-18,Ibituruna,4,4,2,3,175,950000
240,2018-02-18,São José,3,1,0,0,600,100000
241,2018-02-18,Augusta Mota,3,4,3,3,273.74,101800
242,2018-02-18,Melo,4,4,2,4,216,110000
243,2018-02-18,Centro,3,5,2,2,0,128000
244,2018-02-18,Morada do Sol,4,4,3,4,0,140000
245,2018-03-01,Ibituruna,3,0,0,0,0,0
246,2018-03-01,Todos os Santos,1,0,0,0,23.5,0
247,2018-03-01,Belvedere,2,1,0,1,48.68,0
248,2018-03-01,Todos os Santos,3,3,0,0,0,0
249,2018-03-01,Monte Alegre,2,1,0,1,46.38,0
250,2018-03-01,Jardim Liberdade,3,2,0,1,85.54,0
251,2018-03-01,Planalto,2,1,0,1,48,0
252,2018-03-01,Cândida Câmara,3,3,0,2,0,0
253,2018-03-01,Todos os Santos,3,2,0,0,0,0
254,2018-03-01,Planalto,2,1,0,1,48,0
255,2018-03-01,Todos os Santos,2,3,0,0,0,0
256,2018-03-01,Todos os Santos,3,2,0,0,0,0
257,2018-03-01,Planalto,2,1,0,1,0,95000
258,2018-03-01,Belvedere,2,1,0,1,0,98000
259,2018-03-01,Belvedere,2,1,0,0,43.03,120000
260,2018-03-01,Belvedere,2,1,0,1,0,120000
261,2018-03-01,Jardim Panorama,2,1,0,0,0,125000
262,2018-03-01,Centro,1,1,0,0,0,130000
263,2018-03-01,Morrinhos,2,1,0,0,82.05,130000
264,2018-03-01,Belvedere,2,1,0,1,0,130000
265,2018-03-01,Alice Maia,3,1,0,1,66.1,135000
266,2018-03-01,Santa Laura,2,2,0,2,0,135000
267,2018-03-01,Santa Laura,2,2,0,2,0,135000
268,2018-03-01,São Mateus,2,1,0,1,0,140000
269,2018-03-01,Santa Laura,2,2,0,2,0,140000
270,2018-03-01,Santa Laura,2,2,0,2,0,140000
271,2018-03-01,Cintra,2,1,0,1,74.8,140000
272,2018-03-01,São Judas Tadeu,2,1,0,2,43.73,147000
273,2018-03-01,São Judas Tadeu,2,1,0,2,43.73,147000
274,2018-03-01,São Judas Tadeu,2,1,0,2,43.73,147000
275,2018-03-01,São Judas Tadeu,2,1,0,2,43.73,147000
276,2018-03-01,Vila Guilhermina,3,2,0,0,0,150000
277,2018-03-01,Jardim Panorama,2,1,0,1,54.83,150000
278,2018-03-01,Monte Alegre,2,1,0,0,46.38,155000
279,2018-03-01,Edgar Pereira,3,1,0,1,71.59,160000
280,2018-03-01,Jardim Liberdade,2,2,0,1,65.01,0
281,2018-03-01,Jardim Liberdade,2,2,0,1,65.01,164000
282,2018-03-01,Jardim Liberdade,2,2,0,1,65.37,164800
283,2018-03-01,Maracanã,2,1,0,0,83.71,165000
284,2018-03-01,Maracanã,2,1,0,0,83.71,165000
285,2018-03-01,Jardim Liberdade,2,2,0,1,65.01,166000
286,2018-03-01,Jardim Liberdade,2,2,0,1,65.37,166800
287,2018-03-01,Jardim Liberdade,3,2,0,1,66.45,0
288,2018-03-01,Jardim Liberdade,3,2,0,1,66.45,167500
289,2018-03-01,Jardim Liberdade,2,2,0,1,66.94,0
290,2018-03-01,Jardim Liberdade,2,2,0,1,65.37,0
291,2018-03-01,Jardim Liberdade,2,2,0,1,66.94,168700
292,2018-03-01,Jardim Liberdade,2,2,0,1,66.45,169500
293,2018-03-01,Jardim Liberdade,2,2,0,1,66.94,170700
294,2018-03-01,Jardim Liberdade,2,1,0,1,68.04,171500
295,2018-03-01,Jardim Liberdade,2,1,0,1,68.04,0
296,2018-03-01,Jardim Liberdade,2,1,0,1,68.04,173500
297,2018-03-01,Jardim Liberdade,2,2,0,1,69.87,176100
298,2018-03-01,Jardim Liberdade,2,2,0,1,69.87,0
299,2018-03-01,Jardim Liberdade,2,2,0,1,69.87,178100
300,2018-03-01,Morada do Parque,3,2,0,2,0,180000
301,2018-03-01,Morada do Parque,3,2,0,1,72.96,180000
302,2018-03-01,Planalto,3,2,0,1,0,180000
303,2018-03-01,Morada do Parque,3,2,0,1,80,180000
304,2018-03-01,Morada do Parque,3,2,0,1,0,190000
305,2018-03-01,Ibituruna,2,1,0,0,0,193000
306,2018-03-01,Ibituruna,2,1,0,0,0,193000
307,2018-03-01,Maracanã,3,1,0,1,113.37,195000
308,2018-03-01,Maracanã,3,1,0,1,113.37,195000
309,2018-03-01,São Mateus,2,2,0,0,0,195000
310,2018-03-01,Ibituruna,2,1,0,1,0,195000
311,2018-03-01,Jardim Liberdade,3,2,0,0,78.59,0
312,2018-03-01,Ibituruna,2,1,0,1,0,198000
313,2018-03-01,Jardim Liberdade,3,2,0,1,78.59,198100
314,2018-03-01,Todos os Santos,3,2,0,1,0,200000
315,2018-03-01,Jardim Panorama,2,1,0,1,75.53,200000
316,2018-03-01,Ibituruna,2,1,0,0,0,202000
317,2018-03-01,Prolongamento Todos os Santos,2,1,0,1,69.75,215000
318,2018-03-01,Jardim Liberdade,3,2,0,1,85.54,216000
319,2018-03-01,Cândida Câmara,3,2,0,1,77.35,220000
320,2018-03-01,Ibituruna,2,2,0,1,67.76,220000
321,2018-03-01,Augusta Mota,2,1,0,1,65,220000
322,2018-03-01,Morada do Sol,2,1,0,1,58.26,220000
323,2018-03-01,Major Prates,2,2,0,1,57.53,220000
324,2018-03-01,Ibituruna,2,2,0,1,67.76,220000
325,2018-03-01,Augusta Mota,3,2,0,1,115,220000
326,2018-03-01,Morada do Parque,3,2,0,1,0,220000
327,2018-03-01,Ibituruna,2,2,0,0,63.85,223100
328,2018-03-01,Jardim Panorama,2,2,0,0,0,225000
329,2018-03-01,Jardim Panorama,2,2,0,0,0,225000
330,2018-03-01,Jardim Panorama,2,2,0,0,0,225000
331,2018-03-01,Edgar Pereira,3,2,0,1,0,230000
332,2018-03-01,Centro,2,1,0,1,64.4,235000
333,2018-03-01,Ibituruna,3,2,0,1,72.92,240000
334,2018-03-01,Centro,2,2,0,1,60.65,240000
335,2018-03-01,Ibituruna,3,2,0,1,72.92,240000
336,2018-03-01,Centro,2,2,0,1,0,240000
337,2018-03-01,Ibituruna,2,2,0,2,63.85,240000
338,2018-03-01,São José,2,1,0,1,55,240000
339,2018-03-01,Ibituruna,3,2,0,1,72.92,240000
340,2018-03-01,Ibituruna,3,2,0,1,72.92,240000
341,2018-03-01,São José,2,1,0,1,55,240000
342,2018-03-01,Ibituruna,2,2,0,1,58.1,240000
343,2018-03-01,Ibituruna,3,2,0,1,75.46,245000
344,2018-03-01,Ibituruna,3,2,0,1,75.46,245000
345,2018-03-01,Centro,3,1,0,1,0,248000
346,2018-03-01,Funcionários,2,2,0,1,0,250000
347,2018-03-01,Centro,3,1,0,0,106.44,250000
348,2018-03-01,Centro,3,1,0,0,99.75,250000
349,2018-03-01,Morada do Sol,2,2,0,1,0,250000
350,2018-03-01,Morada do Sol,2,0,0,1,50,250000
351,2018-03-01,Vila Guilhermina,3,2,0,1,0,250000
352,2018-03-01,Jaraguá I,4,3,0,4,0,250269
353,2018-03-01,Ibituruna,2,2,0,0,63.4,253375
354,2018-03-01,Cidade Nova,3,1,0,2,96,255000
355,2018-03-01,Cidade Nova,3,2,0,1,0,260000
356,2018-03-01,São Mateus,2,2,0,2,0,260000
357,2018-03-01,Centro,2,1,0,1,0,260000
358,2018-03-01,Morada do Sol,3,3,0,1,0,270000
359,2018-03-01,Morada do Sol,2,2,0,2,0,270000
360,2018-03-01,Ibituruna,2,2,0,2,0,270000
361,2018-03-01,Ibituruna,3,2,0,2,77,275000
362,2018-03-01,Ibituruna,2,1,0,2,81,275000
363,2018-03-01,Centro,2,1,0,0,55.49,279000
364,2018-03-01,Vila Guilhermina,3,1,0,2,130.33,280000
365,2018-03-01,Vila Guilhermina,3,1,0,2,130.33,280000
366,2018-03-01,São José,4,2,0,2,84,280000
367,2018-03-01,Ibituruna,3,2,0,2,100.86,280000
368,2018-03-01,Edgar Pereira,2,2,0,1,113.79,280000
369,2018-03-01,Centro,1,0,0,0,62.11,280000
370,2018-03-01,Morada do Sol,3,0,0,2,93,280000
371,2018-03-01,Melo,1,1,0,1,0,290000
372,2018-03-01,Melo,1,1,0,1,0,290000
373,2018-03-01,Morada do Sol,3,3,0,2,123.32,295000
374,2018-03-01,Ibituruna,3,2,0,2,100.86,295000
375,2018-03-01,Ibituruna,3,2,0,2,100.86,295000
376,2018-03-01,Ibituruna,3,2,0,2,107.52,300000
377,2018-03-01,Centro,3,1,0,1,130.45,300000
378,2018-03-01,Ibituruna,3,2,0,1,0,300000
379,2018-03-01,Centro,2,1,0,0,93,300000
380,2018-03-01,Ibituruna,3,1,0,1,81.06,300000
381,2018-03-01,Ibituruna,2,2,0,2,0,300000
382,2018-03-01,Edgar Pereira,3,2,0,1,0,300000
383,2018-03-01,Centro,3,3,0,1,0,300000
384,2018-03-01,Centro,3,2,0,1,125.4,300000
385,2018-03-01,Centro,3,2,0,2,90,300000
386,2018-03-01,Augusta Mota,3,2,0,2,0,320000
387,2018-03-01,Morada do Sol,3,2,0,2,0,320000
388,2018-03-01,Morada do Sol,2,2,0,2,89.74,320000
389,2018-03-01,Centro,3,2,0,0,152,320000
390,2018-03-01,Morada do Sol,2,2,0,2,89.74,320000
391,2018-03-01,Lourdes,3,3,0,2,124,320000
392,2018-03-01,Centro,2,1,0,1,100.93,320000
393,2018-03-01,Morada do Sol,3,2,0,2,0,320000
394,2018-03-01,Morada do Sol,3,2,0,2,0,320000
395,2018-03-01,Morada do Sol,3,1,0,0,0,320000
396,2018-03-01,Morada do Sol,3,2,0,2,0,320000
397,2018-03-01,Vila Brasília,3,3,2,2,0,340000
398,2018-03-01,Ibituruna,2,2,0,1,65.74,350000
399,2018-03-01,Morada do Sol,3,3,0,2,0,350000
400,2018-03-01,Cidade Santa Maria,2,3,0,1,87.95,360000
401,2018-03-01,Cândida Câmara,3,3,0,1,0,360000
402,2018-03-01,Ibituruna,3,2,0,2,0,360000
403,2018-03-01,Cidade Santa Maria,2,3,0,2,87.95,360000
404,2018-03-01,Vila Brasília,3,3,2,2,0,360000
405,2018-03-01,Edgar Pereira,3,1,0,0,133.32,360000
406,2018-03-01,Cândida Câmara,3,3,0,2,0,0
407,2018-03-01,São José,3,2,0,2,131.79,368000
408,2018-03-01,São José,3,2,0,2,131.79,368000
409,2018-03-01,São José,3,2,0,2,131.79,368000
410,2018-03-01,São José,3,2,0,2,131.79,368000
411,2018-03-01,Morada do Sol,3,2,0,1,143.38,380000
412,2018-03-01,Morada do Sol,3,2,0,2,107.34,380000
413,2018-03-01,Cidade Nova,4,1,2,3,184.21,390000
414,2018-03-01,Panorama II,2,2,0,3,150,393000
415,2018-03-01,Cândida Câmara,3,3,0,2,105.62,400000
416,2018-03-01,Vila Brasília,4,1,0,2,160,400000
417,2018-03-01,Morada do Sol,3,2,0,2,0,400000
418,2018-03-01,Ibituruna,4,3,0,2,0,400000
419,2018-03-01,Vila Brasília,4,1,0,2,160,400000
420,2018-03-01,Centro,3,2,0,2,110,400000
421,2018-03-01,Ibituruna,3,3,0,2,0,400000
422,2018-03-01,Centro,3,1,0,2,92.95,400000
423,2018-03-01,Morada do Sol,3,2,0,2,0,400000
424,2018-03-01,Augusta Mota,3,2,0,2,0,400000
425,2018-03-01,Ibituruna,3,2,0,2,0,410000
426,2018-03-01,Jardim Panorama,3,3,0,0,112,420000
427,2018-03-01,Centro,3,1,2,2,124.91,420000
428,2018-03-01,Ibituruna,3,2,0,3,0,420000
429,2018-03-01,São José,3,3,0,0,0,420000
430,2018-03-01,Ibituruna,3,3,0,2,0,430000
431,2018-03-01,Centro,3,3,0,1,0,430000
432,2018-03-01,Ibituruna,3,1,0,2,120,440000
433,2018-03-01,Centro,3,2,0,2,91.56,450000
434,2018-03-01,Morada do Sol,2,3,0,1,0,450000
435,2018-03-01,Ibituruna,3,2,2,1,148,450000
436,2018-03-01,Ibituruna,3,3,0,2,0,450000
437,2018-03-01,Ibituruna,2,2,0,3,0,450000
438,2018-03-01,Ibituruna,3,3,0,2,0,450000
439,2018-03-01,Centro,3,3,0,1,120.48,450000
440,2018-03-01,Jardim Panorama,3,2,0,2,113.16,460000
441,2018-03-01,Ibituruna,3,1,0,2,120,470000
442,2018-03-01,Ibituruna,2,2,0,2,0,475000
443,2018-03-01,Ibituruna,3,3,0,3,0,475000
444,2018-03-01,Ibituruna,2,2,0,2,0,490000
445,2018-03-01,Centro,3,1,0,2,113,500000
446,2018-03-01,Centro,3,3,0,3,0,500000
447,2018-03-01,Todos os Santos,3,0,0,2,154.61,500000
448,2018-03-01,Centro,3,3,0,4,0,500000
449,2018-03-01,Todos os Santos,3,2,0,2,162.67,500000
450,2018-03-01,Augusta Mota,3,4,3,2,153.25,528000
451,2018-03-01,Morada do Sol,3,2,0,2,0,529000
452,2018-03-01,Augusta Mota,3,4,3,2,153.04,548000
453,2018-03-01,Cidade Santa Maria,3,2,0,2,0,550000
454,2018-03-01,Ibituruna,3,2,0,2,142,550000
455,2018-03-01,Morada do Sol,3,1,0,0,0,550000
456,2018-03-01,Cidade Nova,3,3,0,2,0,550000
457,2018-03-01,Augusta Mota,3,4,3,2,153.04,550000
458,2018-03-01,Augusta Mota,3,3,0,2,62.36,570000
459,2018-03-01,Melo,3,3,0,2,131,570000
460,2018-03-01,Ibituruna,2,2,0,2,0,580000
461,2018-03-01,Ibituruna,3,2,0,2,0,590000
462,2018-03-01,Jardim São Luiz,2,3,0,2,120,600000
463,2018-03-01,Ibituruna,3,3,0,3,265,620000
464,2018-03-01,Melo,3,3,0,2,0,0
