id,dia,bairro,quartos,banheiros,suites,garagens,area,valor
1308,2018-04-02,Ibituruna ,3,0,1,2,0,305000
1309,2018-04-02,Ibituruna ,2,0,1,2,0,255000
1310,2018-04-02,Ibituruna ,2,0,1,2,0,240000
1317,2018-04-02,Morada do Sol ,3,0,1,2,0,280000
1318,2018-04-02,Centro ,3,0,1,1,0,450000
1319,2018-04-02,Belvedere ,2,0,0,1,0,127000
1320,2018-04-02,Ibituruna ,3,0,0,1,0,150000
1321,2018-04-02,Jardim Panorama ,3,0,1,2,0,269000
1322,2018-04-02,Centro ,3,0,1,0,0,450000
1323,2018-04-02,Cidade Santa Maria ,1,0,0,1,0,230000
1324,2018-04-02,Morada da Serra ,5,0,1,2,0,400000
1325,2018-04-02,Cidade Santa Maria ,2,0,1,1,0,350000
1326,2018-04-02,Augusta Mota ,2,0,0,1,0,175000
1327,2018-04-02,Jardim Panorama ,1,0,1,1,0,110000
1328,2018-04-02,Jardim Panorama ,1,0,0,1,0,110000
1329,2018-04-02,Jardim Panorama ,1,0,0,1,0,100000
1330,2018-04-02,Augusta Mota ,2,0,0,1,0,175000
1331,2018-04-02,Alto São João ,2,0,1,1,0,420000
1332,2018-04-02,Santa Laura ,2,0,0,2,0,145000
1333,2018-04-02,Cidade Santa Maria ,3,0,1,2,0,550000
1334,2018-04-02,Ibituruna ,2,0,1,0,0,180000
1335,2018-04-02,Centro ,3,0,0,2,0,300000
1336,2018-04-02,Morada do Sol ,3,0,1,2,0,650000
1337,2018-04-02,Cidade Nova ,3,0,1,2,0,220000
1338,2018-04-02,São Judas Tadeu ,2,0,0,1,0,145000
1339,2018-04-02,Augusta Mota ,2,0,0,1,0,190000
1340,2018-04-02,Ibituruna ,2,0,0,1,0,170000
1341,2018-04-02,Centro ,2,0,1,1,0,235000
1342,2018-04-02,Melo ,3,0,1,0,0,440000
