id,dia,bairro,quartos,banheiros,suites,garagens,area,valor
140,2018-02-18,São Mateus ,3,0,0,1,0,220000
141,2018-02-18,Planalto ,2,0,0,1,0,150000
142,2018-02-18,Ibituruna ,3,0,2,2,0,400000
143,2018-02-18,Vila Brasília ,3,0,1,2,0,350000
144,2018-02-18,São José ,3,0,1,1,0,300000
145,2018-02-18,Augusta Mota ,2,0,0,1,0,200000
146,2018-02-18,Funcionários ,4,0,3,3,0,1300000
147,2018-02-18,Melo ,3,0,1,1,0,220000
148,2018-02-18,Ibituruna ,3,0,1,0,0,330000
149,2018-02-18,Morada do Sol ,3,0,1,2,0,350000
150,2018-02-18,Augusta Mota ,3,0,1,1,0,320000
151,2018-02-18,Vila Guilhermina ,2,0,1,1,0,178000
152,2018-02-18,Belvedere ,2,0,0,1,0,130000
153,2018-02-18,Ibituruna ,3,0,1,2,0,430000
154,2018-02-18,São Mateus ,3,0,1,0,0,280000
155,2018-02-18,Canelas II ,2,0,1,3,0,360000
156,2018-02-18,Ibituruna ,3,0,1,2,0,430000
157,2018-02-18,Morada do Sol ,3,0,1,2,0,320000
158,2018-02-18,Melo ,1,0,1,0,0,235000
159,2018-02-18,Centro ,2,0,1,0,0,225000
160,2018-02-18,Edgar Pereira ,3,0,1,0,0,220000
161,2018-02-18,São José ,3,0,1,2,0,320000
162,2018-02-18,São José ,3,0,1,2,0,285000
163,2018-02-18,Todos os Santos ,3,0,1,2,0,"449347.61"
164,2018-02-18,Ibituruna ,2,0,0,1,0,200000
165,2018-02-18,Ibituruna ,2,0,1,2,0,255000
166,2018-02-18,Ibituruna ,2,0,1,2,0,225000
167,2018-02-18,Ibituruna ,3,0,1,2,0,305000
168,2018-02-18,Ibituruna ,2,0,1,2,0,255000
169,2018-02-18,Ibituruna ,2,0,1,2,0,240000
170,2018-02-18,Morada do Sol ,3,0,1,2,0,280000
171,2018-02-18,Centro ,3,0,1,1,0,450000
172,2018-02-18,Belvedere ,2,0,0,1,0,127000
173,2018-02-18,Ibituruna ,3,0,0,1,0,150000
174,2018-02-18,Jardim Panorama ,3,0,1,2,0,269000
175,2018-02-18,Centro ,3,0,1,0,0,450000
176,2018-02-18,Cidade Santa Maria ,1,0,0,1,0,230000
177,2018-02-18,Morada da Serra ,5,0,1,2,0,400000
178,2018-02-18,Cidade Santa Maria ,2,0,1,1,0,350000
179,2018-02-18,Augusta Mota ,2,0,0,1,0,175000
180,2018-02-18,Jardim Panorama ,1,0,1,1,0,110000
181,2018-02-18,Jardim Panorama ,1,0,0,1,0,110000
182,2018-02-18,Jardim Panorama ,1,0,0,1,0,100000
183,2018-02-18,Augusta Mota ,2,0,0,1,0,175000
184,2018-02-18,Alto São João ,2,0,1,1,0,420000
185,2018-02-18,Santa Laura ,2,0,0,2,0,145000
186,2018-02-18,Cidade Santa Maria ,3,0,1,2,0,550000
187,2018-02-18,Ibituruna ,2,0,1,0,0,180000
188,2018-02-18,Alice Maia ,3,0,0,1,0,145000
189,2018-02-18,Funcionários ,4,0,2,2,0,850000
190,2018-02-18,Centro ,3,0,0,2,0,300000
191,2018-02-18,Morada do Sol ,3,0,1,2,0,650000
192,2018-02-18,Todos os Santos ,3,0,1,2,0,255000
193,2018-02-18,Cidade Nova ,3,0,1,2,0,220000
194,2018-02-18,São Judas Tadeu ,2,0,0,1,0,145000
195,2018-02-18,Ibituruna ,3,0,0,1,0,160000
196,2018-02-18,Augusta Mota ,2,0,0,1,0,190000
197,2018-02-18,Ibituruna ,2,0,0,1,0,170000
198,2018-02-18,Ibituruna ,3,0,1,2,0,430000
199,2018-02-18,Centro ,2,0,1,1,0,235000
200,2018-02-18,Melo ,3,0,1,0,0,440000
201,2018-02-18,Ibituruna ,3,0,1,1,0,300000
202,2018-02-18,Melo ,3,0,1,2,0,650000
203,2018-03-01,Cidade Santa Maria ,3,0,1,2,0,420000
204,2018-03-01,Jardim Panorama ,2,0,1,1,0,190000
205,2018-03-01,Ibituruna ,3,0,1,2,0,430000
206,2018-03-01,Ibituruna ,3,0,1,1,0,300000
207,2018-03-01,Melo ,3,0,1,2,0,650000
208,2018-03-01,Funcionários ,4,0,2,2,0,850000
209,2018-03-01,Ibituruna ,3,0,1,2,0,410000
210,2018-03-01,Ibituruna ,3,0,1,1,0,300000
211,2018-03-01,Centro ,3,0,1,1,0,295000
212,2018-03-01,Morada do Sol ,2,0,1,0,0,250000
213,2018-03-01,Morada do Sol ,3,0,1,2,0,350000
214,2018-03-01,Todos os Santos ,4,0,1,2,0,700000
215,2018-03-01,Prolongamento Todos os Santos ,3,0,1,2,0,215000
216,2018-03-01,Funcionários ,3,0,1,2,0,330000
217,2018-03-01,Edgar Pereira ,2,0,0,1,0,149000
218,2018-03-01,Centro ,3,0,1,1,0,390000
219,2018-03-01,Centro ,3,0,1,1,0,280000
220,2018-03-01,Ibituruna ,3,0,1,0,0,550000
221,2018-03-01,Morada do Sol ,3,0,1,2,0,595000
222,2018-03-01,Morada do Sol ,3,0,1,2,0,350000
223,2018-03-01,Ibituruna ,3,0,1,2,0,450000
224,2018-03-01,Morada da Serra ,3,0,1,1,0,180000
225,2018-03-01,Ibituruna ,3,0,1,2,0,320000
226,2018-03-01,Ibituruna ,3,0,1,2,0,355000
227,2018-03-01,Ibituruna ,3,0,1,2,0,360000
228,2018-03-01,Canelas I ,2,0,1,1,0,170000
229,2018-03-01,Canelas I ,2,0,1,1,0,170000
230,2018-03-01,Canelas I ,2,0,1,1,0,170000
231,2018-03-01,Canelas I ,2,0,1,1,0,170000
232,2018-03-01,Canelas I ,2,0,1,1,0,170000
233,2018-03-01,Canelas I ,2,0,1,1,0,170000
234,2018-03-01,Canelas I ,2,0,1,1,0,170000
235,2018-03-01,Canelas I ,2,0,1,1,0,170000
236,2018-03-01,Canelas I ,2,0,1,1,0,170000
237,2018-03-01,Canelas I ,2,0,1,1,0,170000
238,2018-03-01,Canelas I ,2,0,1,1,0,170000
239,2018-03-01,Canelas I ,2,0,1,1,0,170000
240,2018-03-01,Cândida Câmara ,4,0,1,2,0,950000
241,2018-03-01,Funcionários ,2,0,0,1,0,250000
242,2018-03-01,Cidade Nova ,3,0,1,1,0,330000
243,2018-03-01,Morada do Sol ,3,0,1,1,0,295000
244,2018-03-01,Cândida Câmara ,4,0,2,5,0,600000
245,2018-03-01,Morada do Sol ,3,0,1,2,0,350000
246,2018-03-01,Planalto ,2,0,0,1,0,160000
247,2018-03-01,Belvedere ,2,0,0,1,0,115000
248,2018-03-01,Planalto ,2,0,0,1,0,144000
249,2018-03-01,Melo ,3,0,0,1,0,650000
250,2018-03-01,Jardim Panorama ,3,0,1,2,0,420000
251,2018-03-01,Centro ,3,0,1,1,0,450000
252,2018-03-01,Morada da Serra ,3,0,1,1,0,160000
253,2018-03-01,Centro ,3,0,1,2,0,350000
254,2018-03-01,Augusta Mota ,3,0,1,2,0,220000
255,2018-03-01,Ibituruna ,3,0,1,0,0,300000
256,2018-03-01,Melo ,3,0,1,2,0,600000
257,2018-03-01,Planalto ,2,0,0,1,0,160000
258,2018-03-01,Planalto ,2,0,0,1,0,160000
259,2018-03-01,Centro ,2,0,1,1,0,280000
260,2018-03-01,Centro ,1,0,0,0,0,125000
261,2018-03-01,Alice Maia ,3,0,0,1,0,120000
262,2018-03-01,Jardim Panorama ,2,0,1,1,0,210000
263,2018-03-01,Centro ,3,0,1,2,0,500000
264,2018-03-01,Morada do Sol ,3,0,2,2,0,630000
265,2018-03-01,Morada da Serra ,3,0,1,0,0,190000
266,2018-03-01,Ibituruna ,3,0,1,1,0,320000
267,2018-03-01,Canelas I ,3,0,1,2,0,270000
268,2018-03-01,São Mateus ,3,0,1,3,0,295000
269,2018-03-01,São Mateus ,3,0,1,4,0,340000
270,2018-03-01,Todos os Santos ,2,0,1,1,0,250000
271,2018-03-01,Morada do Sol ,3,0,1,2,0,470000
272,2018-03-01,Ibituruna ,3,0,1,0,0,470000
273,2018-03-01,Cidade Santa Maria ,3,0,1,2,0,400000
274,2018-03-01,Cândida Câmara ,4,0,1,2,0,880000
275,2018-03-01,São José ,2,0,0,1,0,240000
276,2018-03-01,Cândida Câmara ,3,0,1,1,0,190000
277,2018-03-01,Jardim São Luiz ,4,0,2,3,0,"777862.91"
278,2018-03-01,Cândida Câmara ,3,0,1,1,0,400000
279,2018-03-01,Vila Guilhermina ,2,0,1,1,0,178000
280,2018-03-01,Morada do Sol ,2,0,0,0,0,240000
281,2018-03-01,Morada do Sol ,3,0,1,2,0,295000
282,2018-03-01,São José ,3,0,1,1,0,350000
283,2018-03-01,Centro ,2,0,0,0,0,155000
284,2018-03-01,Centro ,2,0,0,0,0,150000
285,2018-03-01,Planalto ,2,0,0,1,0,130000
286,2018-03-01,São Mateus ,3,0,1,3,0,295000
287,2018-03-01,São Mateus ,3,0,1,6,0,340000
288,2018-03-01,Jardim Panorama ,2,0,1,1,0,270000
289,2018-03-01,Edgar Pereira ,3,0,1,1,0,210000
290,2018-03-01,Melo ,3,0,1,1,0,210000
291,2018-03-01,Todos os Santos ,3,0,1,0,0,365000
292,2018-03-01,Melo ,3,0,1,1,0,300000
293,2018-03-01,Morada da Serra ,3,0,1,1,0,190000
294,2018-03-01,Ibituruna ,3,0,1,1,0,330000
295,2018-03-01,Jardim São Luiz ,3,0,1,1,0,320000
296,2018-03-01,Ibituruna ,2,0,1,1,0,224000
297,2018-03-01,Melo ,3,0,1,2,0,620000
298,2018-03-01,Belvedere ,2,0,0,1,0,110000
299,2018-03-01,São Mateus ,3,0,1,1,0,250000
300,2018-03-01,Vila Ipiranga ,3,0,0,0,0,175000
301,2018-03-01,Belvedere ,2,0,0,1,0,110000
302,2018-03-01,Jardim Panorama ,2,0,1,1,0,230000
303,2018-03-01,Todos os Santos ,3,0,1,2,0,"459372.26"
304,2018-03-01,Centro ,2,0,0,1,0,160000
305,2018-03-01,Ibituruna ,2,0,1,1,0,214000
306,2018-03-01,Canelas I ,3,0,1,1,0,200000
307,2018-03-01,Planalto ,2,0,0,0,0,130000
308,2018-03-01,Cidade Santa Maria ,2,0,1,1,0,345000
309,2018-03-01,Belvedere ,2,0,0,1,0,115000
310,2018-03-01,Centro ,3,0,1,0,0,450000
311,2018-03-01,Morada do Sol ,3,0,1,2,0,320000
312,2018-03-01,Todos os Santos ,4,0,2,2,0,1100000
313,2018-03-01,Belvedere ,2,0,0,1,0,120000
314,2018-03-01,São José ,3,0,1,1,0,320000
315,2018-03-01,Ibituruna ,2,0,1,2,0,250000
316,2018-03-01,Centro ,3,0,1,1,0,250000
317,2018-03-01,Cândida Câmara ,3,0,1,3,0,1000000
318,2018-03-01,Morada do Sol ,3,0,1,2,0,350000
319,2018-03-01,Cidade Santa Maria ,2,0,1,2,0,360000
320,2018-03-01,Vila Brasília ,3,0,1,2,0,320000
321,2018-03-01,Alice Maia ,3,0,0,1,0,145000
322,2018-03-01,Alice Maia ,3,0,0,1,0,135000
323,2018-03-01,Cândida Câmara ,3,0,1,1,0,190000
324,2018-03-01,Alice Maia ,3,0,0,1,0,125000
325,2018-03-01,Planalto ,2,0,0,0,0,140000
326,2018-03-01,Centro ,1,0,1,0,0,250000
327,2018-03-01,Morada do Parque ,3,0,1,2,0,290000
328,2018-03-01,Morada da Serra ,3,0,1,0,0,180000
329,2018-03-01,Edgar Pereira ,2,0,1,1,0,250000
330,2018-03-01,Ibituruna ,2,0,1,1,0,221000
331,2018-03-01,Melo ,3,0,1,2,0,550000
332,2018-03-01,Ibituruna ,3,0,1,2,0,370000
333,2018-03-01,Belvedere ,1,0,0,1,0,100000
334,2018-03-01,Morada do Sol ,3,0,1,0,0,400000
335,2018-03-01,Centro ,3,0,1,2,0,250000
336,2018-03-01,Canelas I ,3,0,1,1,0,210000
337,2018-03-01,Todos os Santos ,2,0,1,2,0,"305657.32"
338,2018-03-01,Morada do Sol ,4,0,3,4,0,1350000
339,2018-03-01,Ibituruna ,2,0,0,1,0,193000
340,2018-03-01,Conjunto Residencial JK ,2,0,0,1,0,105000
341,2018-03-01,Morada do Sol ,3,0,1,2,0,290000
342,2018-03-01,Centro ,2,0,1,1,0,250000
343,2018-03-01,Cândida Câmara ,3,0,1,1,0,190000
344,2018-03-01,Planalto ,3,0,1,1,0,180000
345,2018-03-01,Centro ,3,0,1,1,0,410000
346,2018-03-01,Vila Brasília ,3,0,2,2,0,370000
347,2018-03-01,Edgar Pereira ,3,0,1,1,0,167000
348,2018-03-01,Cidade Santa Maria ,3,0,1,2,0,360000
349,2018-03-01,São Mateus ,3,0,0,1,0,220000
350,2018-03-01,Planalto ,2,0,0,1,0,150000
351,2018-03-01,Ibituruna ,3,0,2,2,0,400000
352,2018-03-01,Vila Brasília ,3,0,1,2,0,350000
353,2018-03-01,São José ,3,0,1,1,0,300000
354,2018-03-01,Augusta Mota ,2,0,0,1,0,200000
355,2018-03-01,Funcionários ,4,0,3,3,0,1300000
356,2018-03-01,Melo ,3,0,1,1,0,220000
357,2018-03-01,Ibituruna ,3,0,1,0,0,330000
358,2018-03-01,Morada do Sol ,3,0,1,2,0,350000
359,2018-03-01,Augusta Mota ,3,0,1,1,0,320000
360,2018-03-01,Vila Guilhermina ,2,0,1,1,0,178000
361,2018-03-01,Belvedere ,2,0,0,1,0,130000
362,2018-03-01,Ibituruna ,3,0,1,2,0,430000
363,2018-03-01,São Mateus ,3,0,1,0,0,280000
364,2018-03-01,Canelas II ,2,0,1,3,0,360000
365,2018-03-01,Ibituruna ,3,0,1,2,0,430000
366,2018-03-01,Morada do Sol ,3,0,1,2,0,320000
367,2018-03-01,Melo ,1,0,1,0,0,235000
368,2018-03-01,Centro ,2,0,1,0,0,225000
369,2018-03-01,Edgar Pereira ,3,0,1,0,0,220000
370,2018-03-01,São José ,3,0,1,2,0,320000
371,2018-03-01,São José ,3,0,1,2,0,285000
372,2018-03-01,Todos os Santos ,3,0,1,2,0,"449347.61"
373,2018-03-01,Ibituruna ,2,0,0,1,0,200000
374,2018-03-01,Ibituruna ,2,0,1,2,0,255000
375,2018-03-01,Ibituruna ,2,0,1,2,0,225000
376,2018-03-01,Ibituruna ,3,0,1,2,0,305000
377,2018-03-01,Ibituruna ,2,0,1,2,0,255000
378,2018-03-01,Ibituruna ,2,0,1,2,0,240000
379,2018-03-01,Morada do Sol ,3,0,1,2,0,280000
380,2018-03-01,Centro ,3,0,1,1,0,450000
381,2018-03-01,Belvedere ,2,0,0,1,0,127000
382,2018-03-01,Ibituruna ,3,0,0,1,0,150000
383,2018-03-01,Jardim Panorama ,3,0,1,2,0,269000
384,2018-03-01,Centro ,3,0,1,0,0,450000
385,2018-03-01,Cidade Santa Maria ,1,0,0,1,0,230000
386,2018-03-01,Morada da Serra ,5,0,1,2,0,400000
387,2018-03-01,Cidade Santa Maria ,2,0,1,1,0,350000
388,2018-03-01,Augusta Mota ,2,0,0,1,0,175000
389,2018-03-01,Jardim Panorama ,1,0,1,1,0,110000
390,2018-03-01,Jardim Panorama ,1,0,0,1,0,110000
391,2018-03-01,Jardim Panorama ,1,0,0,1,0,100000
392,2018-03-01,Augusta Mota ,2,0,0,1,0,175000
393,2018-03-01,Alto São João ,2,0,1,1,0,420000
394,2018-03-01,Santa Laura ,2,0,0,2,0,145000
395,2018-03-01,Cidade Santa Maria ,3,0,1,2,0,550000
396,2018-03-01,Ibituruna ,2,0,1,0,0,180000
397,2018-03-01,Alice Maia ,3,0,0,1,0,145000
398,2018-03-01,Centro ,3,0,0,2,0,300000
399,2018-03-01,Morada do Sol ,3,0,1,2,0,650000
400,2018-03-01,Todos os Santos ,3,0,1,2,0,255000
401,2018-03-01,Cidade Nova ,3,0,1,2,0,220000
402,2018-03-01,São Judas Tadeu ,2,0,0,1,0,145000
403,2018-03-01,Ibituruna ,3,0,0,1,0,160000
404,2018-03-01,Augusta Mota ,2,0,0,1,0,190000
405,2018-03-01,Ibituruna ,2,0,0,1,0,170000
406,2018-03-01,Centro ,2,0,1,1,0,235000
407,2018-03-01,Melo ,3,0,1,0,0,440000
